,1_20_20.csv,2_2_2.csv,-3_0_-3.csv,20_1_1.csv,10_10_0.csv,20_20_1.csv,0_10_6.csv,0_20_2.csv,1_1_10.csv,-1_-10_-10.csv,0_-20_-2.csv,100_1_15.csv,1_10_10.csv,1_15_100.csv,10_0_0.csv,20_1_20.csv,10_0_10.csv,-1_-1_-1.csv,2_0_2.csv,8_18_2.csv,0_-10_0.csv,0_6_2.csv,1_1_1.csv,-3_-3_-3.csv,18_18_18.csv,-8_-18_-2.csv,1_10_1.csv
0_-20_-2.csv,3.616375208559024,3.541907424577511,2.876648151160026,2.7891007661648004,3.0708712491991825,3.227486166746411,3.211893913304178,2.9790003054911587,3.359946534493587,1.7734885079539424,2.061159185492239e-308,2.8504262088846106,3.2653083018568836,2.0717686135141324,2.3435932902350753,3.141904671330476,3.0922225101560903,2.2201501676182733,2.940751191281346,3.51886602980834,2.051015490847618,3.0865407948756554,3.453278236534863,2.0651791183743518,3.8103034182776083,1.2812339767897143,3.326144614431109
100_1_15.csv,2.4990439394494652,2.845988535982576,3.422605086242049,0.7704886386335659,1.1868509119221247,2.270607866135009,0.9592202915687802,0.6143748762483163,1.6345048695593332,1.9000865226118826,2.8504262088846106,1.6102465558297023e-308,2.5935248728581373,1.3885862874395438,1.2593905482386005,1.0398771055828808,0.6564958550123086,2.159424295114855,0.714664737586737,2.2205775832428536,1.5063872509157044,1.2593905482386005,2.4515684063052197,2.0144371742892133,3.0162617119870854,1.7383283140363552,2.299646460637378
1_10_10.csv,0.6547040070797903,1.3122718513794651,4.262003912933885,2.5440841905036384,2.641662169357252,1.7180979991324312,2.6406134715578577,2.5669443921512354,2.2360237113734964,2.8543400669083967,3.2653083018568836,2.5935248728581373,1.451234300214213e-308,2.0854180003187848,2.7786233370922195,2.33483326222015,2.4806761860988136,3.0304834188733096,2.4736991717856007,0.4691125230023818,2.8543400669083967,2.6196407770619627,0.9186562935692595,3.0012986229357983,1.8566976534838537,2.738247883905954,0.4731293209736118
1_15_100.csv,2.180772217791664,2.5241853874179148,3.1140821252846234,1.4376509981438135,1.9804164238466608,2.113969490958132,1.6916417346005237,1.957615231028059,1.3524560206658034,2.071608995160659,2.0717686135141324,1.3885862874395438,2.0854180003187848,1.6686918745161205e-308,2.0753987634942517,1.1723579250722524,1.278600622779893,2.467089950874316,1.106841798274357,1.9660470454356371,2.1655646235771497,1.9816968147587573,2.312748361036398,2.4386493659355732,2.937461329154619,2.033059356757861,2.0899848747385743
10_0_0.csv,2.698419354712833,2.940301831143028,3.3157051899127534,1.882917189759087,1.6882126567281541,2.548270936816322,1.540234076523343,1.1223539522526966,2.2281391551517498,1.793186626282587,2.3435932902350753,1.2593905482386005,2.7786233370922195,2.0753987634942517,1.630497231789512e-308,1.8766191576156506,1.4813250497305126,1.4135405910300642,1.7212792634047678,2.5857637361656503,0.6183268795522565,1.4986745103936832,2.7390455696627836,1.3981726368540377,3.0680255234017944,1.4794056188220726,2.555526471292639
20_1_20.csv,2.4021746682252587,2.671367390010353,3.772892750873087,0.7424635851228081,1.5459092958579599,2.214465722743225,1.1385408772218684,1.14053490662906,0.973756220421512,2.2503741872429206,3.141904671330476,1.0398771055828808,2.33483326222015,1.1723579250722524,1.8766191576156506,1.5438895037394775e-308,0.6173545792204322,2.0983129599641437,0.6964361446176408,2.2205775832428536,1.86378958792023,1.727919935853155,2.3758107243975237,2.0888583591617937,2.966588907664528,2.277716999917473,2.1773224446335506
10_0_10.csv,2.4220251579433176,2.7123188065087955,4.079100941254357,0.5286397367963662,1.2456089153972183,2.147031323340957,0.9183887562767523,0.7857933078459516,1.1509360955250743,2.556582377624191,3.0922225101560903,0.6564958550123086,2.4806761860988136,1.278600622779893,1.4813250497305126,0.6173545792204322,1.4858826856547327e-308,1.8818715584068197,1.0026443349989114,2.176338233931922,1.4613262314280901,1.3516395945177693,2.3758107243975237,1.7503444129709784,2.9715284718200117,2.1553641758109814,2.161682466561845
-1_-1_-1.csv,2.878873210838422,3.193726612645655,2.645705591470149,2.2551517963582652,2.71938918095558,2.745643732939449,2.4596595008361115,2.0886652400594894,2.5353976452121403,1.8455829536171535,2.2201501676182733,2.159424295114855,3.0304834188733096,2.467089950874316,1.4135405910300642,2.0983129599641437,1.8818715584068197,1.7574191954878794e-308,2.126128108686787,2.8434248043806676,1.7303205895531688,2.70723700268836,3.024590459552355,0.7127046750675721,3.191899831205019,1.903185067230572,2.870413785843004
2_0_2.csv,2.412321518716465,2.676630549524006,3.076456606255446,0.7663444574918534,1.439980327363982,2.214465722743225,1.1777508188192227,0.9534753214258274,1.269861435187491,1.5539380426252798,2.940751191281346,0.714664737586737,2.4736991717856007,1.106841798274357,1.7212792634047678,0.6964361446176408,1.0026443349989114,2.126128108686787,1.67581949783329e-308,2.2205775832428536,1.7165354647681235,1.515165990980512,2.3758107243975237,2.030034252540677,2.966588907664528,1.759521653356491,2.1773224446335506
8_18_2.csv,0.5841813308090651,1.24174917510874,4.5038281732251075,2.267292204800955,2.4215864006813286,1.959922259423653,2.4031457092884505,2.4025465851775065,2.176338233931922,2.981309609594941,3.51886602980834,2.2205775832428536,0.4691125230023818,1.9660470454356371,2.5857637361656503,2.2205775832428536,2.176338233931922,2.8434248043806676,2.2205775832428536,1.405424108600055e-308,2.6639518877963617,2.4049572312199903,0.8481336172985343,2.8050825605637995,1.7861749772131286,2.654678358395337,0.40260664470288665
0_-10_0.csv,2.750269760726759,3.000373996494808,2.725083629534261,1.8143155050170248,1.6935785124645637,2.6126210095354647,2.0164978738239494,1.064136204664531,2.354836368197936,1.2025650659040945,2.051015490847618,1.5063872509157044,2.8543400669083967,2.1655646235771497,0.6183268795522565,1.86378958792023,1.4613262314280901,1.7303205895531688,1.7165354647681235,2.6639518877963617,1.742382146974656e-308,1.880146169256832,2.824518795692656,1.6029761882491433,3.0845338664948523,1.1104861461920752,2.6647074523220278
0_6_2.csv,2.57181450328651,2.827093294561056,4.0277242418095085,1.4957155908783641,0.7379326237491703,2.4729037598301318,0.8747420441560982,0.9054403273058615,1.7554090496214019,2.505205678179343,3.0865407948756554,1.2593905482386005,2.6196407770619627,1.9816968147587573,1.4986745103936832,1.727919935853155,1.3516395945177693,2.70723700268836,1.515165990980512,2.4049572312199903,1.880146169256832,1.495615275938423e-308,2.5368367098098066,2.477029852443146,3.0162617119870854,2.2223531234626526,2.491832745654796
1_1_1.csv,0.3214331866144642,0.6549572854170744,4.434090940313299,2.3758107243975237,2.6058739891287157,1.890185026511845,2.5368367098098066,2.518742740139402,2.326069646420761,2.911572376683133,3.453278236534863,2.4515684063052197,0.9186562935692595,2.312748361036398,2.7390455696627836,2.3758107243975237,2.3758107243975237,3.024590459552355,2.3758107243975237,0.8481336172985343,2.824518795692656,2.5368367098098066,1.418634842702923e-308,2.960028028729149,1.116531245995926,2.7229675163960376,0.44552697259564766
-3_-3_-3.csv,2.845073766618902,3.1569060502458948,2.440208018409386,2.240169884430893,2.5435157721047634,2.7377968539156967,2.3500921786447773,1.8870624124216921,2.576502739154569,1.8264691059538816,2.0651791183743518,2.0144371742892133,3.0012986229357983,2.4386493659355732,1.3981726368540377,2.0888583591617937,1.7503444129709784,0.7127046750675721,2.030034252540677,2.8050825605637995,1.6029761882491433,2.477029852443146,2.960028028729149,1.7963478091299544e-308,3.157247732793718,1.7596753296631285,2.8041997717441696
18_18_18.csv,1.266765125121685,0.7098455278625986,4.852616930048098,2.966588907664528,3.0162617119870854,2.3087110162466447,3.010853422818947,3.0303767889466773,2.9340763473954867,3.330098366417933,3.8103034182776083,3.0162617119870854,1.8566976534838537,2.937461329154619,3.0680255234017944,2.966588907664528,2.9715284718200117,3.191899831205019,2.966588907664528,1.7861749772131286,3.0845338664948523,3.0162617119870854,1.116531245995926,3.157247732793718,1.339351003429859e-308,3.0680255234017944,1.5135078055238722
-8_-18_-2.csv,2.752187537146021,2.955456232095317,2.737042569160119,1.8798678965183768,1.9325972061706231,2.5211925363913608,2.313810218221052,2.114812634078156,2.4957588630805843,0.9093008365409396,1.2812339767897143,1.7383283140363552,2.738247883905954,2.033059356757861,1.4794056188220726,2.277716999917473,2.1553641758109814,1.903185067230572,1.759521653356491,2.654678358395337,1.1104861461920752,2.2223531234626526,2.7229675163960376,1.7596753296631285,3.0680255234017944,1.888917856478205e-308,2.5436829800961522
1_10_1.csv,0.44970444718341707,0.8965417375748226,4.326107956240007,2.180679885382145,2.4936742654474786,1.782202042438552,2.491832745654796,2.4865763829880683,2.161682466561845,2.8035893926098403,3.326144614431109,2.299646460637378,0.4731293209736118,2.0899848747385743,2.555526471292639,2.1773224446335506,2.161682466561845,2.870413785843004,2.1773224446335506,0.40260664470288665,2.6647074523220278,2.491832745654796,0.44552697259564766,2.8041997717441696,1.5135078055238722,2.5436829800961522,1.439090694342911e-308
