,topology_carcinoma_10_clean.csv,topology_dysplasia_18_clean.csv,topology_ad_carcinoma_2_clean.csv,topology_carcinoma_2_clean.csv,topology_ad_carcinoma_10_clean.csv,topology_ad_carcinoma_9_clean.csv,topology_dysplasia_5_clean.csv,topology_dysplasia_14_clean.csv,topology_ad_carcinoma_1_clean.csv,topology_dysplasia_13_clean.csv,topology_dysplasia_17_clean.csv,topology_dysplasia_10_clean.csv,topology_carcinoma_20_clean.csv,topology_dysplasia_11_clean.csv,topology_ad_carcinoma_8_clean.csv,topology_ad_carcinoma_4_clean.csv,topology_ad_carcinoma_12_clean.csv,topology_carcinoma_4_clean.csv,topology_ad_carcinoma_15_clean.csv,topology_ad_carcinoma_5_clean.csv,topology_ad_dysplasia_8_clean.csv,topology_carcinoma_17_clean.csv,topology_dysplasia_19_clean.csv,topology_carcinoma_7_clean.csv,topology_carcinoma_19_clean.csv,topology_ad_carcinoma_11_clean.csv,topology_dysplasia_2_clean.csv,topology_carcinoma_18_clean.csv,topology_carcinoma_11_clean.csv,topology_carcinoma_16_clean.csv,topology_dysplasia_12_clean.csv,topology_ad_dysplasia_1_clean.csv,topology_dysplasia_1_clean.csv,topology_ad_dysplasia_3_clean.csv,topology_ad_carcinoma_6_clean.csv,topology_dysplasia_16_clean.csv,topology_dysplasia_15_clean.csv,topology_dysplasia_4_clean.csv,topology_ad_dysplasia_2_clean.csv,topology_ad_carcinoma_7_clean.csv,topology_ad_carcinoma_13_clean.csv,topology_ad_dysplasia_6_clean.csv,topology_ad_dysplasia_9_clean.csv,topology_carcinoma_3_clean.csv,topology_carcinoma_6_clean.csv,topology_ad_dysplasia_4_clean.csv,topology_dysplasia_6_clean.csv,topology_ad_dysplasia_10_clean.csv,topology_ad_dysplasia_5_clean.csv,topology_carcinoma_14_clean.csv,topology_carcinoma_12_clean.csv,topology_carcinoma_15_clean.csv,topology_carcinoma_1_clean.csv
topology_dysplasia_17_clean.csv,5352.9259951162085,1884.8194886787408,2471.110044298609,6618.79129698881,2306.689626992064,1971.4991635476579,2703.3186750282407,1715.885924890228,2236.8687992430528,1930.9416386920684,0.0,2450.952351522612,4715.006107930649,2120.628419890736,2816.7887693827124,2559.395847471646,2232.0748366586977,5683.1151836804465,2071.1901792616613,2156.8816137204367,3396.972682667353,1607.0612240126359,2055.836529456473,2445.651636149615,5331.883879385689,3065.4136776758646,5584.503444581288,4339.592685025436,3302.292247782069,5937.89236375496,2836.7817731551127,2452.8918997181454,3808.189435781616,2720.4846685548614,2888.7183146639272,2406.2574285644946,1505.4121288908902,6364.8557673533,1998.4284877520636,3029.5531207059507,2618.8230543767095,2963.39345405861,3288.6250951464262,1915.638676695154,4576.163037347759,2636.416814209614,3426.6830702542943,1974.5885155174149,2685.2711369596395,1685.0182668705331,2908.5972843166705,5656.169808540007,4770.656038431614
topology_dysplasia_10_clean.csv,3856.1760832990767,3768.072069540881,3768.112233406264,5391.368346758067,3446.5084068452065,3145.548036011437,1654.862938254014,3378.0759030821782,3949.4691941707233,1910.3954633767962,2450.952351522612,0.0,3496.6360209572204,1721.0108985470317,4089.516124216848,4539.744823346162,3688.6210461381656,4086.545627718239,3709.413656733031,4091.5596456775816,5441.855528065898,1582.7594848754445,2626.9629115373396,1767.176296761339,3991.252092703775,3424.8973117106298,4170.469837080044,3293.1213171685963,2089.3319342923282,4352.263921426998,2302.650008535409,2259.3021857244485,2526.090034012411,4069.416726921771,4909.195569265453,4470.204177046475,3192.0014138302477,4887.687270823109,3570.4107863804948,4978.591560465428,4622.65598997417,4268.407104289596,5264.375254733211,1637.3450990011884,3845.5434163199093,4614.932596945011,2759.3667282501806,2288.015746303499,4693.786471396503,2782.807466142919,1899.0859498061213,4189.756915432021,3562.0295364970057
topology_carcinoma_20_clean.csv,4487.483337007736,6262.831672251368,6171.458076726191,3037.210670343301,4773.054294903663,5239.103409684115,3534.556698658367,5895.572490376655,6052.898309018262,4305.798684018437,4715.006107930649,3496.6360209572204,0.0,4123.122854322229,5262.4183319135045,6595.220744245794,6215.846665229074,3801.8888575429773,6233.633974076372,6016.208330456963,7967.302285001884,3860.536777533374,5029.935731500383,3387.9588951822566,5088.602162236571,6497.312553371596,1878.8623702528082,4706.735147294841,3154.9965523658425,3901.2100857641844,4934.137603681767,4983.056261734591,2834.002943989494,6730.773017001866,7288.38438495031,6979.415876337665,5716.857948148244,2984.570742082888,5998.447702562129,6736.3452817435755,6900.46806517227,7030.8838109414055,7816.335714882914,3884.68963592851,1434.1324505066266,7115.459246891189,1866.4914303962114,5062.126285201629,7089.502738467044,5181.209355055374,2635.7938086116856,2239.821692509961,1745.7534536720966
topology_dysplasia_11_clean.csv,3712.6588455965934,2571.4908443387867,3126.744846823991,5886.848537820727,3414.438206413619,2603.9060017553793,1514.766186133625,2238.1811589508898,3404.838508922012,1183.334796650285,2120.628419890736,1721.0108985470317,4123.122854322229,0.0,4094.7217281289604,3944.49058240287,2777.5189766545545,4562.306054874048,2704.341200047538,3533.023293885115,4216.494903915817,1188.9314746894993,1383.8143184930686,1283.306953094962,3576.7561949370215,2931.4366153934543,4887.134660382754,2515.3892259641316,2121.255477297379,4824.790669887236,1566.468973676353,2201.5607878930464,2589.286073516135,2978.288038364619,4031.338911206894,3262.7070241109654,2084.5836601368,5427.34153074476,2653.4490468823087,4577.441239848909,3805.4872201999096,3287.28847931418,4071.5107718742497,944.3287987638286,4214.87860597951,3504.145113669348,3163.1802224043117,2164.4561347090125,3793.948553847445,1994.0157540806615,2252.950064665248,4870.617131629534,4034.3154434431303
topology_ad_carcinoma_8_clean.csv,7186.40415357214,4000.4858545681673,3448.5683871429487,7712.116081027287,1326.980632559028,2650.65199105907,4508.953919856883,3760.7959332237256,2794.0256632999076,3623.8723191728077,2816.7887693827124,4089.516124216848,5262.4183319135045,4094.7217281289604,0.0,3146.34281396731,3977.729385980759,7324.667702411194,3995.8073388350294,2517.4738935457217,5590.181676550557,3519.2880497351434,4244.441522460383,4353.442357819898,7164.492461519866,4818.06869111734,5252.212124092726,6155.691751493256,4979.711137567714,7596.272906029729,4416.96184962622,3660.2504369582784,5561.103231051133,4644.045118951429,4600.58826925042,4595.351591553012,3544.32408900356,7692.272151056532,3753.5403410268696,2402.8228546077207,3870.245477586496,4890.718199531652,5439.629076913158,3849.2891479688838,5531.970132208492,4700.027940173693,4252.732575743096,3392.680066207114,4418.7009854217695,3272.489966535237,4010.144253298935,6574.525917879061,5928.002716798114
topology_ad_carcinoma_4_clean.csv,7281.165769350365,2132.350814591058,1456.0856994453945,8685.562241076115,2736.5746182408625,1831.7952839547436,4754.098155865487,2375.335788575761,974.2859430121865,3423.402478117475,2559.395847471646,4539.744823346162,6595.220744245794,3944.49058240287,3146.34281396731,0.0,1845.3101596655197,7867.395388278745,1814.7212062580081,1120.1641117921783,2591.5035161531328,3683.629267958248,3366.878858703882,4447.581630788892,7079.818949519263,3053.629248222513,6784.569659248048,5876.612595556482,5308.8125375195095,8207.087401801695,3845.3076945427392,3056.427387350928,5973.253461495642,2415.675001973414,1599.2648090241596,1766.997412024748,2276.5995002979935,8620.856188020824,1821.1802449777929,1314.8058782727207,1047.4314874871593,2484.184245237259,2488.2373103309887,3947.1605914714487,6581.235820229286,1897.0210583139665,5326.87706019084,2799.846840366045,1448.2896275489006,2226.628569368538,4580.093850927456,7553.469492571209,6814.262514856135
topology_ad_carcinoma_12_clean.csv,6023.6330133701185,1079.8964940574112,1114.2955162268313,8078.089444500345,3341.594874120488,1699.3096145966463,3691.9479399368583,1269.0265468018044,1683.7512798311586,2350.976290747359,2232.0748366586977,3688.6210461381656,6215.846665229074,2777.5189766545545,3977.729385980759,1845.3101596655197,0.0,6864.059935926194,682.3645833069429,2104.743536597335,2032.2921444727347,2887.5122816893954,2102.5038791533925,3444.3641054342706,5689.94150333012,1449.469152757369,6948.392218912668,4383.573434297594,4299.627281527903,7201.2231200832175,2496.258284193816,2326.8003672067553,4932.973798369877,979.3564946027996,1519.2275287107395,1261.7563987105518,1263.5035967067179,7807.866866417234,638.3830155159494,2866.069573680894,1435.3285129879175,1249.7626213491467,1865.2320375741435,2894.220021421813,6259.216267426668,1189.525514137835,4949.010924483309,1992.8087317632817,1334.553830981038,1470.4039162018396,4217.318307825281,6997.09948189494,6195.211337972506
topology_carcinoma_4_clean.csv,1722.5815849166447,6895.582457635634,7023.806157021459,3409.4245084970657,6651.516122802498,6369.260819553236,3554.0254339071216,6524.050137910743,7291.560877633354,4903.839770005219,5683.1151836804465,4086.545627718239,3801.8888575429773,4562.306054874048,7324.667702411194,7867.395388278745,6864.059935926194,0.0,6870.662257759251,7378.156280813122,8580.158384409568,4670.552912969219,5609.251520044249,3924.040432108172,2449.669701213519,6621.882289748001,3789.484421504092,3274.011984211365,3008.714512070474,1267.848771631003,4968.1199250136715,5495.225380247741,2640.878315115586,7200.4745831894725,8140.804500287451,7608.489798196222,6340.618819735461,2929.14403950059,6740.2634503482695,8380.277035102246,7869.4178317719025,7455.381341406219,8416.638080968807,4473.9194961011835,3966.7930111449855,7754.792511226966,4477.455042541083,5633.634650166262,7906.808410176618,5993.042862970354,3727.2505975136014,2608.231402349534,2821.2959163680134
topology_ad_carcinoma_15_clean.csv,5975.03534837028,859.3466335673156,1205.3784821287409,8101.466125352023,3399.99981619596,1775.967554934707,3692.924532336444,1056.8424315053824,1622.498272449756,2394.1316389766025,2071.1901792616613,3709.413656733031,6233.633974076372,2704.341200047538,3995.8073388350294,1814.7212062580081,682.3645833069429,6870.662257759251,0.0,2008.6485114348095,1896.4662773318714,2761.5817967542876,1965.3269474984459,3379.476197304926,5634.515627440043,1566.7713892731972,7052.402709569424,4365.986074673662,4343.4084387094335,7201.936999123226,2537.002832887114,2423.9761923345277,4865.977593756519,1051.0139430441961,1551.9548800213354,1076.044197172414,1050.5498313120963,7770.279488989021,686.8886759697816,2803.1478171571825,1441.7070706987358,1234.5013271758532,1743.923471759639,2837.3733161261475,6157.940669167401,1125.8855128758526,4921.705306602669,2061.8193615827645,1333.840479924605,1508.334952421047,4283.487372232401,7100.1520996801155,6227.591927548853
topology_ad_carcinoma_5_clean.csv,6867.957639362701,2273.5369623783636,1643.3936443113153,8131.449970190528,2087.1151607034635,1428.034563297889,4291.068248773146,2321.302879785536,989.209351831011,3039.322367561722,2156.8816137204367,4091.5596456775816,6016.208330456963,3533.023293885115,2517.4738935457217,1120.1641117921783,2104.743536597335,7378.156280813122,2008.6485114348095,0.0,3280.410805693035,3231.1222764794493,3177.496872446196,3998.104869525026,6728.790907642916,3248.174337492369,6245.94476598378,5554.980658526366,4821.463607156955,7674.387286651623,3627.501231899712,2758.112933108614,5451.907031574653,2752.64240056635,2302.774391003948,2304.5094999322937,2131.1143865156314,8079.739723908184,1978.7259204299835,1385.3513665825285,1663.713153248643,2955.552982836672,3164.526317161144,3480.1601544197742,6014.799049637527,2452.323803620739,4769.823490700794,2430.4517621084065,2127.898250018909,1977.4616691471088,4041.524718638196,6982.197167699758,6240.635039406493
topology_ad_dysplasia_8_clean.csv,7496.28080901717,1791.5064459706357,2703.768745549958,9753.763797033123,5075.761075510898,3522.799044266012,5358.3750488487685,2238.9565141404655,3085.2562156348954,4062.448161067203,3396.972682667353,5441.855528065898,7967.302285001884,4216.494903915817,5590.181676550557,2591.5035161531328,2032.2921444727347,8580.158384409568,1896.4662773318714,3280.410805693035,0.0,4325.473885329112,3089.164873218267,4893.689525938032,7069.8908217169055,2663.643288756707,8834.57692094026,5547.084096955152,6009.814728417748,8856.76760454469,4038.217580240034,4161.681538253348,6500.671081186914,1500.7513434954094,1195.2024914694894,1095.2406488019076,2390.0616009741093,9462.861812606097,2145.895597189297,3535.9850591700683,1834.579588818392,1328.1405516008708,329.45998779260844,4338.125775685021,7720.545238463876,994.0401947928689,6593.26488320179,3810.596004498911,1262.9804877889412,3155.964385462787,5972.675587877197,8854.353425022135,7935.55004879207
topology_carcinoma_17_clean.csv,4160.017750495694,2655.0132735123398,3167.5688538725044,5757.91294257232,2888.0363055360904,2503.6019765593933,1751.1763967354955,2303.5993829679196,3200.647208253457,1420.3668391243568,1607.0612240126359,1582.7594848754445,3860.536777533374,1188.9314746894993,3519.2880497351434,3683.629267958248,2887.5122816893954,4670.552912969219,2761.5817967542876,3231.1222764794493,4325.473885329112,0.0,1632.3784550291687,1388.5121845124334,4217.721695095375,3336.0391254115057,4725.141997966956,3253.927770261873,2279.6205159798683,4927.885388159091,2140.3640036429533,2423.209347841241,2636.682276946958,3269.245761564227,3964.31216272017,3341.9027017563835,2176.3274269672106,5426.390335132133,2670.434466043669,4203.20597353158,3676.7475713356043,3545.1843504018125,4188.591888412182,1041.780034112931,3856.9740055916636,3569.5145655703486,2702.9999577563335,2257.163125560383,3732.517118318118,2009.1379813288747,2096.353280914037,4789.19809972717,3898.1176174019984
topology_dysplasia_19_clean.csv,4562.729330222302,1634.1978833351743,2701.66321840135,6799.863159497251,3571.7681624423744,2522.0656079464534,2433.0573561955266,1399.587708239746,2972.214550240616,1436.1618651587282,2055.836529456473,2626.9629115373396,5029.935731500383,1383.8143184930686,4244.441522460383,3366.878858703882,2102.5038791533925,5609.251520044249,1965.3269474984459,3177.496872446196,3089.164873218267,1632.3784550291687,0.0,1977.7660118480492,4188.877791148074,2431.0724669207048,5866.3024910769545,2809.741963362101,3051.429284221822,5894.448846740003,1556.9701079424613,2347.3618361230806,3552.5644078564983,2187.5617213849077,3178.463388087689,2287.950182226223,1464.9449316489636,6471.01320811946,2034.7425239664487,4143.533754844982,3058.2689062427035,2509.085899063983,2967.3462797074685,1530.1800763950673,4891.1357965689385,2502.021161336044,3813.9044928563662,2295.8579007854714,2961.229931179959,1618.7655223439979,3042.982713531104,5875.361514428603,4962.755630360778
topology_carcinoma_7_clean.csv,3284.9573395157554,3221.168018648018,3846.183753175849,5073.081349375582,3629.938145534964,3221.7935611651806,1296.2038959192353,2909.9995513718195,3968.294871931975,1764.213294335007,2445.651636149615,1767.176296761339,3387.9588951822566,1283.306953094962,4353.442357819898,4447.581630788892,3444.3641054342706,3924.040432108172,3379.476197304926,3998.104869525026,4893.689525938032,1388.5121845124334,1977.7660118480492,0.0,3414.5973445902273,3775.871624177056,4115.307685384156,2587.7245758235345,1499.9236924875051,4208.128877837647,2162.7689671683024,2933.423033656928,1944.6155025256069,3770.9426412604953,4608.270992140531,3924.842075054673,2790.5123267747726,4755.54826601323,3332.506649955299,5050.125979269677,4332.844212232,4136.745758112604,4734.9060977486515,1210.3313154402633,3361.753360635672,4103.900255469969,2602.157897669208,2890.2778995343474,4355.586466986864,2601.694067669717,1527.0599847929661,4117.842119371055,3236.0997191035854
topology_carcinoma_19_clean.csv,1550.4683305412873,5478.600377255016,6052.954870313835,5278.603601643076,6477.130431820079,5609.896455818282,3038.829219511195,5140.609046004707,6550.228145471025,4031.465925062771,5331.883879385689,3991.252092703775,5088.602162236571,3576.7561949370215,7164.492461519866,7079.818949519263,5689.94150333012,2449.669701213519,5634.515627440043,6728.790907642916,7069.8908217169055,4217.721695095375,4188.877791148074,3414.5973445902273,0.0,5176.037298679118,5036.503105310577,1852.9193792426915,2941.7354447593116,2591.2035097209855,3673.33340288836,4618.221557962641,3035.9514262466078,5712.0635944838805,7024.768742427115,6189.06533719197,5096.0539399855015,4723.4801421973425,5616.620415272369,7802.306114030566,6842.005530451321,5953.669761298532,6923.275649222673,3773.9617012889257,5353.59732677282,6381.107403354918,5383.378216876208,4804.7030501776935,6800.851257034855,5048.927465709639,4027.524679267508,4196.789483756985,4311.695878325997
topology_ad_carcinoma_11_clean.csv,5613.493377657958,1702.4046929341512,1925.9908380092502,8372.77757573218,4253.667692944131,2414.5644062898004,3698.8836199087427,1841.8956245901743,2786.100177637395,2605.806558583277,3065.4136776758646,3424.8973117106298,6497.312553371596,2931.4366153934543,4818.06869111734,3053.629248222513,1449.469152757369,6621.882289748001,1566.7713892731972,3248.174337492369,2663.643288756707,3336.0391254115057,2431.0724669207048,3775.871624177056,5176.037298679118,0.0,7200.340013746671,4063.580229273137,4381.590874886826,6985.90041132886,2338.9526603661134,2005.0001085196886,4955.378035688238,1385.5364925637218,2538.9411779301663,2047.7579787055683,1921.914101710365,7771.5419466433295,1523.918231861563,4060.1853962488703,2575.2722005953956,1501.2518479594705,2499.653970536465,3194.8341866621518,6841.583126797268,1893.105217924827,5541.687397031524,1888.30913956029,2380.05845041284,2083.4532723329794,4687.285959079624,7135.734671619534,6502.07606582222
